koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_duration,ra,dec,koi_kepmag,koi_score,koi_smass,koi_srad,koi_smet,koi_slogg,koi_steff,koi_tce_plnt_num,koi_model_snr,koi_insol,koi_teq,koi_prad,koi_ror,koi_depth,koi_impact,koi_eccen,koi_disposition_CANDIDATE,koi_disposition_CONFIRMED,koi_disposition_FALSE POSITIVE
FALSE POSITIVE,1,0,1,1,0.566805859,131.80997,2454964.81,3.835,291.12695,42.62439,13.857,0.0,1.299,1.494,0.12,4.203,6413.0,1.0,21.5,15850.69,2858.0,1.25,0.00769,61.1,0.724,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,326.36595188,253.1342058,2455086.134,3.75,293.54224,42.699532,14.983,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,520.58269,221.425,2455054.425,2.264,293.55038,42.67226,14.027,0.2,1.093,1.033,-0.1,4.45,6210.0,1.0,6.0,0.83,244.0,1.94,0.017155,348.0,0.045,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,126.586058,222.9909,2455055.991,5.41,294.15234,42.61898,12.968,0.2,1.057,1.249,-0.5,4.269,6611.0,1.0,10.5,10.54,460.0,1.54,0.011288,124.9,0.799,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,2.7200197,133.3342,2454966.334,1.874,295.41357,42.663071,16.56,0.21800000000000003,0.55,0.527,-0.2,4.735,3939.0,1.0,8.5,61.08,713.0,1.53,0.026506,869.0,0.0078,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,18.347081,145.001,2454978.001,2.825,299.98801,43.917721,14.261,0.018,0.983,1.702,-0.04,3.968,5465.0,1.0,11.6,126.14,855.0,5.65,0.030393,1126.6,0.1988,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,57.140035,145.8694,2454978.869,5.684,300.87204,43.973541,16.558,0.2,0.986,1.46,-0.2,4.103,5936.0,1.0,7.2,28.34,588.0,5.78,0.036227,1567.0,0.0783,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,0.718643659,131.889141,2454964.889,2.51246,287.80481,44.049191,15.121,0.0,0.967,0.934,-0.12,4.483,5853.0,1.0,575.0,3813.75,2002.0,50.85,0.498569,124930.0,0.922,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,31.707574649,138.2539898,2454971.254,7.6771,289.2291,44.09166,15.197,1.0,0.957,0.865,-0.2,4.546,5861.0,1.0,5.5,21.1,547.0,2.96,0.031358,787.3,0.923,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,17.946328114,136.9472719,2454969.947,8.15905,296.41702,44.04821,14.933,0.0,0.872,1.722,-0.24,3.906,5228.0,1.0,3497.6,120.63,845.0,66.65,0.354437,102990.0,0.774,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,204.818268,209.59041,2455042.59,1.93,299.59756,44.07642,11.784,0.2,1.401,2.93,-0.28,3.65,6060.0,1.0,5.4,17.9,525.0,5.18,0.016197,303.6,0.346,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,9.3589254,133.482,2454966.482,3.169,300.88522,44.081329,17.054,0.275,1.583,4.521,-0.24,3.327,5188.0,1.0,8.9,1288.85,1528.0,17.37,0.03519,1527.0,0.184,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,4.15472242,132.61089,2454965.611,1.791,300.94186,44.023651,12.572,1.0,1.742,3.359,-0.2,3.627,6996.0,1.0,19.7,6522.18,2292.0,23.47,0.063974,2243.0,0.971,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,23.81490574,135.92167,2454968.922,1.9948,299.77884,45.394032,14.488,0.0,0.803,1.89,-0.76,3.79,5421.0,1.0,444.4,121.57,847.0,63.1,0.305724,79201.0,0.772,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,1,1.3274511,131.59052,2454964.591,3.465,299.82376,45.334881,15.158,0.0,0.601,0.61,-0.1,4.646,4137.0,1.0,16.6,243.87,1009.0,0.66,0.009892,123.6,0.245,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,87.565484,134.2932,2454967.293,2.527,284.32489,45.482319,15.212,0.21800000000000003,1.121,1.069,0.1,4.429,6064.0,1.0,6.7,8.6,437.0,2.12,0.018172,396.0,0.0563,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,535.1515,477.1303,2455310.13,2.826,287.76385,45.482159,12.706,0.21800000000000003,0.898,1.423,-0.04,4.085,5468.0,1.0,8.6,1.04,258.0,2.7,0.017373,362.3,0.3162,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,495.40462,241.0,2455074.0,0.63,287.81815,45.404732,13.825,0.2,1.091,1.031,-0.12,4.45,6225.0,1.0,5.5,0.9,248.0,152.21,1.35192,904.0,2.3238,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,209.238576,321.1236,2455154.124,2.245,291.18909,45.49229,13.564,0.2,1.034,1.135,-0.2,4.345,6302.0,1.0,5.4,3.72,354.0,1.43,0.011521,154.7,0.2683,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,353.65927,482.263,2455315.263,4.543,291.46518,45.47007,15.871,0.21800000000000003,0.92,0.82,0.02,4.574,5438.0,1.0,7.5,0.58,223.0,2.58,0.028863,1018.0,0.247,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,346.4174,460.5646,2455293.565,9.23,294.82776,45.469952,15.612,0.21800000000000003,1.008,0.946,0.08,4.49,5754.0,1.0,7.9,0.94,251.0,2.41,0.023367,662.0,0.1572,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,1.166835206,131.912321,2454964.912,2.17596,298.87128,46.75198,14.99,0.0,2.122,2.123,0.07,4.111,8982.0,1.0,388.6,33728.08,3457.0,96.28,0.415316,15527.0,1.257,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,230.70578883,260.3639847,2455093.364,2.69,282.1142,46.816589,14.626,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,0,1,4.99471597,136.1833,2454969.183,3.44,282.58215,46.81551,13.352,0.0,1.485,2.83,-0.14,3.706,6409.0,1.0,14.1,2836.06,1861.0,2.2,0.007112,53.0,0.698,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,161.651504,289.32322,2455122.323,2.509,283.67346,46.82272,13.756,0.56,0.988,1.289,0.08,4.212,5725.0,1.0,8.4,4.77,377.0,2.22,0.015758,253.6,0.736,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,376.24253,392.8316,2455225.832,4.064,286.63068,46.843369,13.772,0.2,0.976,0.96,-0.14,4.463,5916.0,1.0,6.3,0.99,254.0,1.32,0.012568,185.7,0.328,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,27.659607786,141.2478883,2454974.248,4.16321,286.81644,46.884369,14.706,0.0,0.849,0.768,-0.14,4.593,5310.0,1.0,4791.0,14.66,499.0,50.7,0.604589,318400.0,0.604,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,476.727302,496.4298,2455329.43,9.327,286.90347,46.816341,13.587,0.0,1.347,7.417,-0.62,2.827,5068.0,1.0,17.9,18.64,530.0,23.42,0.02892,1035.7,0.008,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,21.7997515,144.3188,2454977.319,4.756,287.57361,46.822159,14.82,0.0,1.041,0.964,-0.18,4.487,6122.0,1.0,8.7,48.75,674.0,1.01,0.009617,109.5,0.1657,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,54.595746,156.83764,2454989.838,2.21,295.8591,42.642189,13.67,0.0,1.027,1.699,-0.3,3.989,6014.0,1.0,8.7,41.81,649.0,2.0,0.010802,135.8,0.332,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,22.0495604,133.82677,2454966.827,3.428,297.39395,42.686958,13.454,0.648,1.321,1.548,-0.22,4.176,6821.0,1.0,15.4,163.51,912.0,1.9,0.011224,134.5,0.651,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,150.70039392,278.5397643,2455111.54,2.82,281.75983,42.779018,15.396,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,44.48477463,142.9633835,2454975.963,1.67,282.50769,42.742699,15.179,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,93.6452481,157.28348,2454990.283,2.12,286.23111,42.79517,15.854,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,585.64118,248.4981,2455081.498,13.97,287.01953,42.751282,14.644,0.2,0.993,0.901,-0.02,4.526,5779.0,1.0,12.5,0.43,207.0,2.2,0.022331,565.2,0.5274,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,574.69029,392.483,2455225.483,4.269,288.41675,42.7136,13.873,0.21800000000000003,0.768,0.764,-0.46,4.557,5503.0,1.0,7.2,0.31,191.0,1.26,0.015096,276.8,0.004,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,502.98283916,283.5049194,2455116.505,2.94,289.03937,42.701439,14.03,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,48.8130123,157.60638,2454990.606,1.538,287.91861,44.1213,15.861,0.0,1.113,1.11,0.0,4.395,6202.0,1.0,8.8,22.17,553.0,2.95,0.024374,702.0,0.0608,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,0,1,0,280.1604956,286.93817,2455119.938,2.8637,288.02615,44.118858,15.884,0.0,0.892,0.799,-0.06,4.581,5387.0,1.0,54.5,0.74,237.0,19.25,0.220656,12946.0,1.04,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,370.46262,261.4078,2455094.408,9.541,290.39822,44.17038,13.84,0.2,1.065,1.08,-0.16,4.401,6295.0,1.0,12.1,1.53,284.0,2.03,0.017231,347.9,0.2421,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,116.301793,168.3304,2455001.33,2.253,292.38724,44.13007,15.503,0.21800000000000003,0.92,0.842,-0.08,4.552,5593.0,1.0,6.3,3.01,336.0,2.18,0.023676,649.0,0.4631,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,480.19416,257.1738,2455090.174,10.76,294.59424,44.110592,14.382,0.2,1.005,0.923,-0.24,4.51,6072.0,1.0,9.1,0.72,235.0,1.79,0.017731,372.3,0.1548,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,368.49828,233.4248,2455066.425,14.903,294.74133,44.131809,14.697,0.018,0.754,0.783,-0.26,4.527,5255.0,1.0,18.0,0.5,214.0,1.86,0.021727,581.9,0.1772,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,6.993576155,131.988507,2454964.989,21.2695,294.93457,44.12981,12.594,0.0,1.414,2.467,-0.2,3.803,6565.0,1.0,643.3,1569.11,1605.0,101.15,0.375468,2924.0,1.317,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,223.52131732,185.1827031,2455018.183,3.27,295.76822,44.167011,13.658,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,1.811461128,132.9324534,2454965.932,8.42343,296.00156,45.448132,13.947,0.0,2.009,3.034,-0.2,3.776,8572.0,1.0,3934.3,33024.44,3438.0,373.77,1.128143,921670.0,0.309,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,2.17491508,131.93954,2454964.94,8.4418,297.78107,45.424278,14.281,0.0,1.364,1.636,-0.14,4.143,6792.0,1.0,1572.0,3847.36,2009.0,193.73,1.084426,635410.0,0.719,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,441.61919,348.5033,2455181.503,5.372,299.56708,45.47356,14.497,0.21800000000000003,0.582,0.592,-0.44,4.659,4351.0,1.0,7.8,0.12,152.0,1.71,0.026475,820.0,0.5027,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,1,0,24.5002702,154.6193,2454987.619,4.079,299.97076,45.448738,13.511,0.0,0.641,0.597,-0.42,4.688,4519.0,1.0,13.3,6.61,409.0,0.73,0.011223,153.5,0.405,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,318.49078,167.0042,2455000.004,3.012,300.08292,45.411072,14.582,0.2,1.01,1.176,-0.1,4.302,6026.0,1.0,6.3,1.94,301.0,3.01,0.023412,630.0,0.4328,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,2.16402661,133.5762679,2454966.576,2.78,300.24493,45.498039,15.09,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,392.89275632,436.2879702,2455269.288,4.93,300.72061,45.460869,13.802,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,114.734287,231.5017,2455064.502,3.724,283.03592,45.577709,14.259,0.0,0.68,0.71,-0.44,4.569,5083.0,1.0,6.7,1.82,296.0,1.1,0.014195,242.9,0.3694,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,362.0619,154.1605,2454987.161,14.02,292.75555,46.81184,15.766,0.21800000000000003,0.773,0.698,-0.4,4.636,5271.0,1.0,13.5,0.41,203.0,2.12,0.027809,886.2,0.524,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,1,0,1.340649911,132.05521,2454965.055,5.0912,293.0744,46.899979,14.558,0.0,0.991,1.222,-0.42,4.26,6332.0,1.0,791.0,3824.87,2004.0,127.25,0.953618,627630.0,0.561,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,1,30.69537638,155.71927,2454988.719,5.6634,294.47601,46.86166,15.496,0.0,1.179,1.192,0.12,4.356,6185.0,1.0,186.8,45.29,662.0,19.39,0.148934,19941.0,0.846,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,30.69533113,155.7207691,2454988.721,5.94855,294.4783,46.863811,12.508,0.0,0.894,1.286,-0.74,4.171,6335.0,1.0,7846.3,69.65,737.0,69.4,0.494216,88771.0,1.041,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,11.374442708,142.4558524,2454975.456,2.30694,296.32794,46.83963,14.585,0.0,0.838,0.808,-0.06,4.546,5297.0,1.0,643.6,52.84,687.0,22.86,0.259038,27905.0,0.978,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,49.873958,167.55502,2455000.555,1.351,297.828,46.884602,15.518,0.21800000000000003,0.618,0.629,-0.76,4.632,4979.0,1.0,5.7,4.26,366.0,1.5,0.021809,562.0,0.4119,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,411.447056,522.27374,2455355.274,3.481,298.27487,46.837372,13.81,0.2,1.311,1.672,-0.1,4.108,6519.0,1.0,7.3,3.22,342.0,2.86,0.015683,285.2,0.287,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,29.9371143,145.1081,2454978.108,4.435,282.50021,46.918571,14.489,0.989,0.808,0.866,0.12,4.47,5115.0,1.0,11.6,14.87,501.0,1.19,0.012571,194.3,0.321,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,114.25041494,235.8523992,2455068.852,2.11,289.44095,42.741638,15.872,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,651.358046,213.18162,2455046.182,4.384,291.26584,42.739491,12.888,0.21800000000000003,2.123,6.261,0.1,3.172,5122.0,1.0,11.0,6.75,411.0,14.58,0.021318,570.8,0.0946,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,407.97623,378.6999,2455211.7,14.69,292.89294,42.776581,12.234,0.2,1.969,2.968,-0.08,3.787,7612.0,1.0,11.2,14.53,498.0,4.63,0.014297,237.5,0.0598,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,33.3037881,149.4642,2454982.464,3.003,293.00269,42.708851,14.733,0.048,0.818,0.713,0.07,4.624,4899.0,1.0,8.1,7.53,422.0,1.14,0.014605,272.4,0.072,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,212.60398,213.4113,2455046.411,5.74,293.44861,42.744911,14.01,0.2,1.022,1.207,0.08,4.284,5834.0,1.0,7.1,3.06,337.0,1.64,0.012474,188.5,0.0513,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,50.550788,131.5846,2454964.585,2.353,293.64182,42.736019,11.509,0.21800000000000003,1.47,3.859,0.04,3.433,5031.0,1.0,7.9,92.03,790.0,5.0,0.011871,154.5,0.632,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,239.25578975,133.1367334,2454966.137,5.21,293.82782,42.771709,13.816,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,285.374561,311.29883,2455144.299,4.865,295.51764,42.758942,13.863,0.176,0.817,2.756,-0.66,3.47,5142.0,1.0,13.7,7.54,423.0,5.94,0.019732,482.3,0.018,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,1,0,6.279888981,135.296067,2454968.296,5.5086,298.43073,44.192451,13.285,0.0,1.936,6.222,0.0,3.137,5057.0,1.0,150.5,3281.24,1931.0,196.78,0.28962,1514.6,1.244,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,1,0,37.47695717,150.6694873,2454983.669,1.46,301.15225,44.185116,14.508,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,93.359737,155.8348,2454988.835,5.397,282.24631,44.28228,10.926,0.2,1.224,1.673,-0.4,4.078,6809.0,1.0,8.1,29.01,592.0,1.05,0.005735,38.3,0.0547,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,519.80221867,462.625278,2455295.625,14.9678,287.2117,44.283192,12.651,0.0,0.879,1.03,0.24,4.356,5310.0,1.0,2502.9,0.51,216.0,40.88,0.36348,77183.0,0.894,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,122.58481,178.4735,2455011.473,22.37,290.01547,44.205582,15.443,0.21800000000000003,0.654,0.669,-0.54,4.602,5003.0,1.0,7.6,1.43,279.0,1.19,0.016292,318.9,0.3468,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,84.934357,157.8966,2454990.897,3.169,290.15518,44.254017,13.67,0.2,1.016,1.395,-0.38,4.156,6290.0,1.0,5.9,18.83,531.0,1.6,0.010518,129.7,0.1612,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,48.9200563,163.9628,2454996.963,2.295,292.22482,44.29277,14.981,0.018,0.8,0.899,-0.12,4.433,5375.0,1.0,7.0,10.22,456.0,1.71,0.017394,333.9,0.6077,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,421.98194,226.9386,2455059.939,13.799,294.61761,44.216881,12.338,0.2,1.314,1.515,-0.16,4.193,6760.0,1.0,15.0,2.96,334.0,2.02,0.01219,173.1,0.1494,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,469.61309,422.5089,2455255.509,13.709,285.349,45.556179,15.696,0.954,0.847,0.763,-0.28,4.598,5474.0,1.0,18.2,0.37,200.0,3.24,0.038837,1234.7,0.906,0.0,0.0,1.0,0.0
FALSE POSITIVE,1,0,0,0,583.73632,174.6085,2455007.609,15.75,285.80096,45.571739,14.495,0.0,1.139,1.442,0.12,4.176,6003.0,1.0,11.4,1.19,266.0,2.65,0.0168,338.6,0.126,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,502.658,174.6294,2455007.629,19.51,285.85172,45.511349,13.676,0.21800000000000003,0.483,0.473,-0.2,4.773,3754.0,1.0,10.0,0.04,116.0,0.69,0.013439,216.0,0.3138,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,116.454312,161.9891,2454994.989,15.826,288.42819,45.566269,16.017,0.789,0.697,0.736,-0.44,4.548,5197.0,1.0,30.0,2.06,306.0,3.33,0.041405,2125.3,0.006,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,397.499229,418.76194,2455251.762,8.019,288.43582,45.519852,15.312,0.2,1.296,1.231,0.21,4.37,6423.0,1.0,34.8,1.73,293.0,6.57,0.048886,2629.7,0.5839,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,243.954706,221.2717,2455054.272,2.562,291.27625,45.568192,14.43,0.21800000000000003,0.87,0.794,-0.24,4.578,5578.0,1.0,5.2,1.03,257.0,1.35,0.015514,291.7,0.1207,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,24.9093027,155.3824,2454988.382,3.8,292.81415,45.546501,15.712,0.874,0.751,0.685,-0.14,4.633,4810.0,1.0,10.4,9.9,452.0,1.32,0.017666,332.6,0.679,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,192.138741,269.2098,2455102.21,3.218,293.01486,45.577831,12.534,0.0,1.126,1.569,0.02,4.098,6065.0,1.0,8.2,6.48,407.0,1.93,0.011257,151.4,0.0503,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,281.95332,231.2826,2455064.283,2.756,282.93451,46.994869,15.399,0.2,0.746,0.692,-0.18,4.628,4864.0,1.0,7.6,0.41,204.0,2.31,0.030626,1039.0,0.6164,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,0,1,1,12.71368909,136.9328,2454969.933,1.875,287.56247,46.95116,15.127,0.0,0.872,0.782,-0.4,4.586,5715.0,1.0,9.8,56.78,700.0,1.09,0.012715,192.2,0.196,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,25.26363805,139.3088062,2454972.309,2.72,288.73169,46.943699,12.231,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,1.391716834,132.09937,2454965.099,1.421,288.85568,46.997261,13.71,0.996,0.885,59.684,-0.26,0.833,3749.0,1.0,9.7,1150147.99,8346.0,36.19,0.005552,41.0,0.233,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,70.516233809,142.8575773,2454975.858,4.09296,289.49918,46.92865,15.284,0.0,0.773,0.789,-0.42,4.531,5511.0,1.0,3168.8,5.47,390.0,52.74,0.612125,330180.0,0.587,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,2.645596805,133.705953,2454966.706,2.9095,290.08661,46.945202,12.375,0.0,1.589,5.443,-0.02,3.167,4980.0,1.0,166.8,8539.63,2452.0,167.05,0.281053,1272.7,1.239,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,388.67155,211.0496,2455044.05,11.701,290.23773,46.980042,14.829,0.21800000000000003,0.884,0.788,-0.08,4.587,5354.0,1.0,10.1,0.46,210.0,1.49,0.017278,371.3,0.0576,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,105.6327297,229.1273427,2455062.127,2.73,294.52576,46.994301,13.568,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,274.553579,158.0863,2454991.086,5.95,281.28262,42.89959,13.715,0.2,0.981,1.118,-0.36,4.334,6267.0,1.0,6.7,2.55,322.0,1.66,0.013616,218.3,0.1125,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,251.02304011,194.2011858,2455027.201,3.11,281.59372,42.871609,13.439,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,1,1.80774253,132.9483,2454965.948,2.637,282.78036,42.80621,15.651,0.2,0.876,1.779,-0.22,3.88,5164.0,1.0,15.1,2606.24,1822.0,5.29,0.027218,592.6,0.9062,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,520.655224,160.5611,2454993.561,12.94,291.9227,42.892921,12.518,0.21800000000000003,1.419,4.313,-0.44,3.321,5227.0,1.0,14.4,6.12,401.0,7.58,0.016092,314.9,0.2674,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,369.93355,175.282,2455008.282,7.6,293.96146,42.806419,15.524,0.21800000000000003,1.08,1.024,-0.08,4.453,6158.0,1.0,15.8,1.25,270.0,3.24,0.028954,995.0,0.149,0.0,1.0,0.0,0.0
FALSE POSITIVE,1,0,0,0,28.7369766,153.842,2454986.842,1.586,285.40469,42.907589,15.642,0.018,0.937,0.854,-0.14,4.547,5722.0,1.0,5.5,21.64,550.0,1.95,0.020908,525.0,0.1108,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,2.45649061,133.21452,2454966.215,2.844,288.57425,42.913288,10.45,0.007,0.812,8.531,-0.78,2.486,4870.0,1.0,21.0,33039.62,3440.0,14.14,0.015181,287.8,0.167,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,98.51783198,173.7083904,2455006.708,1.65,295.34177,42.9958,14.037,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,457.513348,138.6556,2454971.656,5.763,294.98322,44.217911,13.853,0.21800000000000003,2.064,7.821,-0.08,2.966,5047.0,1.0,3.9,16.21,512.0,25.18,0.029487,562.5,0.9613,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,224.02589924,335.8214821,2455168.821,2.93,296.55786,44.2831,15.496,0.0184,0.843,0.7847999999999999,-0.12399999999999997,4.5896,5383.6,1.0,25.2,200.186,1758.2,1.334,0.016405,330.38,0.3694,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,323.77153,191.0744,2455024.074,17.57,285.75095,44.356979,14.458,0.21800000000000003,0.863,0.784,0.04,4.586,5196.0,1.0,10.6,0.52,216.0,1.44,0.016771,353.7,0.083,0.0,0.0,0.0,1.0
